config_name,noise_threshold,buy_rule,sell_rule,stop_loss_pct,take_profit_pct,max_holding_days,decisions_count,hold_count,buy_count,sell_count,operations_count,trades_count,initial_balance,final_balance,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,total_fees,avg_trade_result,model_rmse,model_mae,model_mape,open_position_amount
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.02,0.06,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.02,0.06,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.02,0.06,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.02,0.08,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.02,0.08,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.02,0.08,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.04,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.04,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.04,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.06,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.06,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.06,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.08,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.08,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.03,0.08,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.04,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.04,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.04,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.06,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.06,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.06,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.08,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.08,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast,0.05,0.08,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,10,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,20,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,30,365,363,1,1,2,1,10000,10099.26,0.99265,0.75317,1.040909,100,0,99.26498784,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,10,365,345,10,10,20,10,10000,9979.64,-0.203588,-0.241394,0.776691,30,0,-2.03587967,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,20,365,345,10,10,20,10,10000,9979.64,-0.203588,-0.241394,0.776691,30,0,-2.03587967,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,30,365,345,10,10,20,10,10000,9979.64,-0.203588,-0.241394,0.776691,30,0,-2.03587967,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,10,365,345,10,10,20,10,10000,10039.4,0.393994,0.397114,0.608137,30,0,3.93993757,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,20,365,345,10,10,20,10,10000,10039.4,0.393994,0.397114,0.608137,30,0,3.93993757,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,30,365,345,10,10,20,10,10000,10039.4,0.393994,0.397114,0.608137,30,0,3.93993757,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,10,365,349,8,8,16,8,10000,10076.52,0.765169,0.691876,0.608137,37.5,0,9.56461066,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,20,365,349,8,8,16,8,10000,10076.52,0.765169,0.691876,0.608137,37.5,0,9.56461066,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,30,365,349,8,8,16,8,10000,10076.52,0.765169,0.691876,0.608137,37.5,0,9.56461066,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,10,365,349,8,8,16,8,10000,10039.58,0.395786,0.447227,0.794499,50,0,4.9473259,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,20,365,349,8,8,16,8,10000,10039.58,0.395786,0.447227,0.794499,50,0,4.9473259,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,30,365,349,8,8,16,8,10000,10039.58,0.395786,0.447227,0.794499,50,0,4.9473259,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,10,365,351,7,7,14,7,10000,10024.53,0.245321,0.217663,1.0488,42.857143,0,3.50458229,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,20,365,349,8,8,16,8,10000,10029.28,0.292795,0.273018,0.897303,37.5,0,3.65993503,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,30,365,349,8,8,16,8,10000,10029.28,0.292795,0.273018,0.897303,37.5,0,3.65993503,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold10,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,10,365,351,7,7,14,7,10000,10007.12,0.071152,0.064165,1.013999,42.857143,0,1.0164545,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold20,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,20,365,353,6,6,12,6,10000,10023.04,0.23036,0.195131,0.856517,50,0,3.83933392,2107.69756314,1537.91571758,1.56150688,0
nt0.0005__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold30,0.0005,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,30,365,355,5,5,10,5,10000,10006.51,0.065109,0.058428,1.019976,40,0,1.30218269,2107.69756314,1537.91571758,1.56150688,0
